date,code,name,open,high,low,close,volume,amount
2026-03-03 15:00,600519,,1440.1,1452.87,1422.13,1426.19,45890.0,6565381632.0
2026-03-02 15:00,600519,,1450.0,1457.0,1436.66,1440.11,35453.0,5115063296.0
2026-02-27 15:00,600519,,1466.99,1476.21,1455.02,1455.02,32160.0,4697692672.0
2026-02-26 15:00,600519,,1486.6,1489.49,1464.67,1466.21,32958.0,4855471616.0
2026-02-25 15:00,600519,,1470.0,1509.66,1467.88,1491.66,36880.0,5490316288.0
2026-02-24 15:00,600519,,1521.0,1524.4,1463.6,1466.8,41912.0,6198840320.0
2026-02-13 15:00,600519,,1486.6,1507.8,1470.58,1485.3,41679.0,6216379392.0
2026-02-12 15:00,600519,,1500.2,1502.82,1473.36,1486.6,46245.0,6874370048.0
2026-02-11 15:00,600519,,1504.8,1514.0,1496.0,1504.33,30928.0,4648359936.0
2026-02-10 15:00,600519,,1524.97,1524.97,1496.5,1504.8,39575.0,5953269248.0
2026-02-09 15:00,600519,,1518.0,1542.88,1513.49,1524.96,51168.0,7809067520.0
2026-02-06 15:00,600519,,1555.0,1568.0,1505.88,1515.01,78965.0,12019878912.0
2026-02-05 15:00,600519,,1520.0,1565.0,1515.0,1555.0,91622.0,14183456768.0
2026-02-04 15:00,600519,,1485.0,1533.27,1474.0,1525.0,109122.0,16444346368.0
2026-02-03 15:00,600519,,1445.0,1476.81,1443.03,1474.92,86320.0,12628440064.0
2026-02-02 15:00,600519,,1425.0,1458.58,1411.62,1427.0,85724.0,12312646656.0
2026-01-30 15:00,600519,,1435.0,1435.0,1401.0,1401.0,94479.0,13366329344.0
2026-01-29 15:00,600519,,1335.0,1445.0,1329.06,1437.72,189534.0,26305591296.0
2026-01-28 15:00,600519,,1343.04,1346.71,1322.01,1323.69,76218.0,10135019520.0
2026-01-27 15:00,600519,,1344.98,1353.7,1338.0,1343.01,48415.0,6514513408.0
2026-01-26 15:00,600519,,1340.51,1355.0,1325.12,1342.0,80166.0,10751225856.0
2026-01-23 15:00,600519,,1340.1,1348.0,1332.47,1337.0,61948.0,8301311488.0
2026-01-22 15:00,600519,,1352.01,1361.76,1337.48,1340.06,59010.0,7962441216.0
2026-01-21 15:00,600519,,1373.56,1374.4,1350.0,1351.06,64516.0,8775880704.0
2026-01-20 15:00,600519,,1379.5,1381.58,1372.05,1373.55,36484.0,5021900800.0
2026-01-19 15:00,600519,,1381.9,1387.49,1375.0,1376.0,42286.0,5833745408.0
2026-01-16 15:00,600519,,1395.0,1397.5,1380.0,1382.0,55120.0,7643061760.0
2026-01-15 15:00,600519,,1396.02,1402.83,1388.58,1388.89,40907.0,5698739712.0
2026-01-14 15:00,600519,,1411.0,1422.25,1396.18,1398.01,51757.0,7285041152.0
2026-01-13 15:00,600519,,1426.79,1429.52,1408.99,1411.0,39168.0,5555633664.0
2026-01-12 15:00,600519,,1419.1,1431.0,1417.1,1423.23,36082.0,5135635968.0
2026-01-09 15:00,600519,,1417.0,1428.6,1416.01,1419.1,29847.0,4243865344.0
2026-01-08 15:00,600519,,1423.33,1423.36,1408.14,1412.3,29134.0,4117925120.0
2026-01-07 15:00,600519,,1432.88,1435.0,1420.2,1423.36,29683.0,4234255360.0
2026-01-06 15:00,600519,,1432.55,1436.97,1416.53,1428.01,39586.0,5649710080.0
2026-01-05 15:00,600519,,1385.0,1431.88,1385.0,1426.0,70949.0,10018085888.0
2025-12-31 15:00,600519,,1390.0,1394.0,1377.17,1377.18,34765.0,4799456256.0
2025-12-30 15:00,600519,,1401.0,1401.9,1386.0,1389.72,33791.0,4702489600.0
2025-12-29 15:00,600519,,1414.13,1414.13,1401.0,1402.0,26308.0,3694660096.0
2025-12-26 15:00,600519,,1414.17,1419.14,1410.0,1414.13,17802.0,2520605696.0
2025-12-25 15:00,600519,,1405.0,1419.48,1401.38,1414.17,23386.0,3299572224.0
2025-12-24 15:00,600519,,1404.99,1406.36,1400.0,1400.9,25186.0,3533253632.0
2025-12-23 15:00,600519,,1408.26,1412.93,1397.19,1407.86,24506.0,3445377024.0
2025-12-22 15:00,600519,,1410.0,1414.14,1406.58,1408.26,20425.0,2881636864.0
2025-12-19 15:00,600519,,1410.0,1412.45,1401.01,1410.0,26508.0,3733028352.0
2025-12-18 15:00,600519,,1433.5,1438.88,1426.11,1431.0,17829.0,2551177728.0
2025-12-17 15:00,600519,,1425.0,1439.94,1417.68,1433.1,31382.0,4489482240.0
2025-12-16 15:00,600519,,1426.2,1428.78,1415.0,1422.0,23963.0,3403139072.0
2025-12-15 15:00,600519,,1439.59,1439.99,1425.57,1426.0,33358.0,4774362112.0
2025-12-12 15:00,600519,,1418.0,1425.0,1413.57,1420.65,37159.0,5273563136.0
2025-12-11 15:00,600519,,1406.66,1411.99,1401.55,1411.99,22385.0,3149974016.0
2025-12-10 15:00,600519,,1400.0,1402.8,1383.18,1402.8,33133.0,4625906176.0
2025-12-09 15:00,600519,,1418.23,1421.0,1400.05,1401.01,42634.0,5995722240.0
2025-12-08 15:00,600519,,1429.2,1436.67,1418.0,1418.22,33602.0,4789155840.0
2025-12-05 15:00,600519,,1423.98,1433.09,1419.5,1430.01,25401.0,3622681600.0
2025-12-04 15:00,600519,,1429.1,1432.5,1418.38,1423.98,29075.0,4134921984.0
