date,code,name,open,high,low,close,volume,amount,MA5,MA10,MA20
2025-10-10,399006,,3230.457,3235.855,3097.635,3113.262,21970285025.0,0,3200.5572,3173.7565000000004,3093.5909
2025-10-13,399006,,2975.026,3096.401,2975.026,3078.762,21088163085.0,0,3186.0036000000005,3172.5324,3099.61995
2025-10-14,399006,,3120.995,3124.834,2943.583,2955.983,21671824234.0,0,3129.5978000000005,3157.342,3100.7568
2025-10-15,399006,,2964.517,3030.586,2927.515,3025.867,17983852649.0,0,3087.1392000000005,3148.4734,3108.6517
2025-10-16,399006,,3008.372,3068.838,3001.105,3037.442,17347166734.0,0,3042.2632000000003,3133.6605000000004,3115.31035
2025-10-17,399006,,3026.398,3042.286,2932.684,2935.37,17826886522.0,0,3006.6848,3103.621,3109.3913999999995
2025-10-20,399006,,3007.208,3042.199,2970.188,2993.455,15593761109.0,0,2989.6234,3087.8134999999997,3108.043
2025-10-21,399006,,3017.772,3101.932,2994.76,3083.716,17202850600.0,0,3015.1699999999996,3072.3839,3108.9198
2025-10-22,399006,,3061.267,3089.764,3044.045,3059.319,15831341016.0,0,3021.8604,3054.4998,3107.53375
2025-10-23,399006,,3050.736,3066.46,3003.336,3062.163,16239949055.0,0,3026.8046000000004,3034.5339,3103.2746500000003
2025-10-24,399006,,3087.628,3171.569,3082.064,3171.569,18307380958.0,0,3074.0443999999998,3040.3646,3107.06055
2025-10-27,399006,,3227.179,3241.951,3179.623,3234.455,20725640357.0,0,3122.2444,3055.9339,3114.23315
2025-10-28,399006,,3205.442,3282.328,3205.05,3229.575,20143239786.0,0,3151.4162,3083.2931,3120.3175499999998
2025-10-29,399006,,3263.984,3324.271,3258.689,3324.271,20717836728.0,0,3204.4066,3113.1335,3130.80345
2025-10-30,399006,,3313.788,3331.859,3259.21,3263.022,21761020060.0,0,3244.5784,3135.6915,3134.6760000000004
2025-10-31,399006,,3260.264,3281.662,3187.533,3187.533,21347524662.0,0,3247.7712,3160.9078,3132.2644
2025-11-03,399006,,3179.297,3199.399,3120.851,3196.871,20898199089.0,0,3240.2544,3181.2494,3134.53145
2025-11-04,399006,,3190.404,3207.102,3111.02,3134.09,19143966340.0,0,3221.1574,3186.2868000000003,3129.3353500000003
2025-11-05,399006,,3068.948,3179.929,3068.948,3166.231,20000833382.0,0,3189.5494,3196.978,3125.7389
2025-11-06,399006,,3185.128,3236.679,3177.603,3224.624,19582658733.0,0,3181.8697999999995,3213.2241000000004,3123.879
2025-11-07,399006,,3201.259,3240.345,3178.802,3208.206,19944235624.0,0,3186.0044000000003,3216.8878,3128.6262
2025-11-10,399006,,3221.933,3236.605,3138.303,3178.827,20533756116.0,0,3182.3956000000003,3211.325,3133.62945
2025-11-11,399006,,3197.123,3209.89,3130.575,3134.316,20310223048.0,0,3182.4408000000003,3201.7990999999997,3142.5461
2025-11-12,399006,,3122.577,3137.582,3078.644,3122.027,19984248383.0,0,3173.6,3181.5747,3147.3541
2025-11-13,399006,,3119.086,3209.703,3107.623,3201.754,20638393403.0,0,3169.0260000000003,3175.4479,3155.5697
2025-11-14,399006,,3145.924,3167.105,3111.507,3111.507,20998312484.0,0,3149.6861999999996,3167.8453,3164.37655
2025-11-17,399006,,3097.335,3120.735,3082.234,3105.203,21307476760.0,0,3134.9614,3158.6785,3169.9639500000003
2025-11-18,399006,,3089.382,3115.306,3052.636,3069.219,22428895470.0,0,3121.942,3152.1913999999997,3169.2391
2025-11-19,399006,,3065.165,3113.222,3061.963,3076.845,20997810906.0,0,3112.9056,3143.2527999999998,3170.1153999999997
2025-11-20,399006,,3131.838,3137.065,3039.377,3042.341,19450267734.0,0,3081.023,3125.0245,3169.1243
2025-11-21,399006,,2979.371,2996.794,2920.039,2920.078,24648637338.0,0,3042.7372,3096.2117000000003,3156.54975
2025-11-24,399006,,2946.456,2951.434,2892.274,2929.043,21908590872.0,0,3007.5052000000005,3071.2333,3141.27915
2025-11-25,399006,,2970.731,3027.83,2961.932,2980.934,22808738026.0,0,2989.8482,3055.8951,3128.8471
2025-11-26,399006,,2976.705,3081.491,2962.992,3044.695,21283321280.0,0,2983.4182,3048.1619,3114.8683
2025-11-27,399006,,3041.205,3113.442,3027.305,3031.296,19514288579.0,0,2981.2092000000002,3031.1161,3103.282
2025-11-28,399006,,3029.977,3067.76,3013.494,3052.587,18738179122.0,0,3007.7110000000002,3025.2241000000004,3096.5347
2025-12-01,399006,,3060.557,3093.962,3037.688,3092.499,21008205794.0,0,3040.4021999999995,3023.9537,3091.3161
2025-12-02,399006,,3091.369,3094.177,3056.362,3071.149,19246524050.0,0,3058.4451999999997,3024.1467,3088.16905
2025-12-03,399006,,3078.858,3105.304,3028.696,3036.786,19585191000.0,0,3056.8633999999997,3020.1408,3081.6968
2025-12-04,399006,,3037.051,3075.458,3016.579,3067.484,17561563591.0,0,3064.1009999999997,3022.6551,3073.8398
2025-12-05,399006,,3084.217,3115.814,3048.943,3109.297,18848488749.0,0,3075.443,3041.5769999999998,3068.8943499999996
2025-12-08,399006,,3119.151,3214.478,3119.151,3190.269,21190777492.0,0,3094.9970000000003,3067.6996,3069.46645
2025-12-09,399006,,3183.613,3235.536,3175.506,3209.603,19411787047.0,0,3122.6877999999997,3090.5665,3073.2308000000003
2025-12-10,399006,,3201.378,3220.235,3143.415,3209.004,18550766603.0,0,3157.1313999999998,3106.9973999999997,3077.57965
2025-12-11,399006,,3210.546,3246.317,3163.675,3163.675,19403941107.0,0,3176.3696,3120.2353000000003,3075.6757
2025-12-12,399006,,3172.731,3203.254,3137.625,3194.359,20278545302.0,0,3193.382,3134.4125,3079.8183
2025-12-15,399006,,3157.32,3184.625,3135.663,3137.801,18067347997.0,0,3182.8884,3138.9427,3081.4482
2025-12-16,399006,,3130.428,3141.579,3058.792,3071.762,18155089402.0,0,3155.3202,3139.004,3081.57535
2025-12-17,399006,,3072.621,3181.689,3072.621,3175.908,18686832441.0,0,3148.701,3152.9162,3086.5285
2025-12-18,399006,,3138.657,3154.066,3107.065,3107.065,16921874026.0,0,3137.379,3156.8743000000004,3089.7647
2025-12-19,399006,,3134.804,3157.29,3112.032,3122.238,17736191710.0,0,3122.9548,3158.1684,3099.8727
2025-12-22,399006,,3153.749,3197.941,3153.749,3191.985,17522753517.0,0,3133.7916,3158.34,3113.0198
2025-12-23,399006,,3196.309,3227.067,3184.534,3205.011,18388058045.0,0,3160.4414,3157.8808,3124.22365
2025-12-24,399006,,3207.409,3234.999,3193.967,3229.577,18267504994.0,0,3171.1752,3159.9381000000003,3133.4677500000003
2025-12-25,399006,,3232.971,3249.105,3200.492,3239.343,19356999681.0,0,3197.6308,3167.5049,3143.8700999999996
2025-12-26,399006,,3232.409,3268.695,3219.131,3243.876,21093462998.0,0,3221.9584000000004,3172.4566000000004,3153.43455
2025-12-29,399006,,3237.773,3250.088,3208.076,3222.611,19624276753.0,0,3228.0836,3180.9376,3159.94015
2025-12-30,399006,,3208.323,3251.133,3207.729,3242.905,20695328504.0,0,3235.6624,3198.0519,3168.5279499999997
2025-12-31,399006,,3247.737,3254.89,3198.248,3203.172,20619816729.0,0,3230.3814,3200.7783,3176.84725
2026-01-05,399006,,3229.933,3295.286,3229.933,3294.551,26314261047.0,0,3241.423,3219.5269,3188.2006
2026-01-06,399006,,3279.811,3321.436,3265.729,3319.292,27815065515.0,0,3256.5062,3239.2323,3198.70035
2026-01-07,399006,,3331.341,3351.216,3298.553,3329.693,27164105082.0,0,3277.9226000000003,3253.0031,3205.67155
2026-01-08,399006,,3308.738,3328.955,3285.164,3302.307,28086491869.0,0,3289.803,3262.7327,3210.30675
2026-01-09,399006,,3279.376,3330.012,3269.993,3327.813,33328063500.0,0,3314.7311999999997,3272.5563,3216.2472
2026-01-12,399006,,3323.636,3398.05,3282.389,3388.341,40685183170.0,0,3333.4892,3287.4561000000003,3227.4805
2026-01-13,399006,,3390.688,3416.837,3307.631,3321.889,41954770103.0,0,3334.0086,3295.2574,3233.857
2026-01-14,399006,,3333.171,3403.954,3308.627,3349.138,43995841831.0,0,3337.8975999999993,3307.9100999999996,3244.42385
2026-01-15,399006,,3318.109,3372.474,3309.062,3367.917,30757654761.0,0,3351.0196000000005,3320.4112999999998,3259.2316
2026-01-16,399006,,3394.346,3407.862,3354.649,3361.017,29998155132.0,0,3357.6603999999998,3336.1958,3268.48705
2026-01-19,399006,,3340.936,3383.789,3326.134,3337.608,25640521661.0,0,3347.5137999999997,3340.5015,3280.0142
2026-01-20,399006,,3340.456,3347.944,3257.435,3277.979,26073148031.0,0,3338.7318,3336.3702,3287.8012499999995
2026-01-21,399006,,3270.127,3329.502,3270.127,3295.523,23018590975.0,0,3328.0088000000005,3332.9532,3292.97815
2026-01-22,399006,,3312.751,3337.272,3280.317,3328.647,23538932550.0,0,3320.1548000000003,3335.5872000000004,3299.15995
2026-01-23,399006,,3334.017,3349.503,3316.654,3349.503,29347937166.0,0,3317.8520000000003,3337.7562,3305.15625
2026-01-26,399006,,3365.606,3367.992,3304.356,3319.149,31480672335.0,0,3314.1602,3330.8369999999995,3309.14655
2026-01-27,399006,,3316.021,3366.683,3277.257,3342.599,26646005109.0,0,3327.0842000000002,3332.9080000000004,3314.0827
2026-01-28,399006,,3359.788,3361.14,3301.048,3323.562,25814224847.0,0,3332.692,3330.3504000000003,3319.1302499999997
2026-01-29,399006,,3322.48,3356.485,3298.588,3304.51,29496322405.0,0,3327.8646,3324.0097,3322.2105
2026-01-30,399006,,3301.541,3369.245,3255.648,3346.355,26302631763.0,0,3327.2349999999997,3322.5434999999998,3329.3696499999996
2026-02-02,399006,,3368.141,3390.299,3262.122,3264.111,23854360757.0,0,3316.2273999999998,3315.1938,3327.8476499999997
2026-02-03,399006,,3318.06,3332.477,3249.061,3324.892,23061644766.0,0,3312.686,3319.8851000000004,3328.12765
2026-02-04,399006,,3298.322,3318.898,3244.711,3311.515,23731292772.0,0,3310.2765999999997,3321.4843,3327.21875
2026-02-05,399006,,3277.721,3288.375,3238.784,3260.278,20529520802.0,0,3301.4302000000002,3314.6474000000003,3325.1172999999994
2026-02-06,399006,,3222.884,3288.032,3199.144,3236.464,20940122955.0,0,3279.4519999999998,3303.3435,3320.5498500000003
2026-02-09,399006,,3299.597,3340.329,3276.567,3332.77,23531193301.0,0,3293.1838000000002,3304.7056,3317.7713000000003
2026-02-10,399006,,3321.884,3348.483,3320.537,3320.537,24045837249.0,0,3292.3127999999997,3302.4993999999997,3317.7036999999996
2026-02-11,399006,,3312.643,3324.182,3284.239,3284.735,22071512282.0,0,3286.9568,3298.6167,3314.48355
2026-02-12,399006,,3294.571,3334.354,3292.677,3328.063,22591739521.0,0,3300.5137999999997,3300.972,3312.4908499999997
2026-02-13,399006,,3309.429,3323.369,3275.289,3275.958,20624958923.0,0,3308.4126000000006,3293.9323000000004,3308.2379
2026-02-24,399006,,3331.795,3343.244,3292.5,3308.265,22240405558.0,0,3303.5116000000003,3298.3477,3306.7707499999997
2026-02-25,399006,,3313.093,3363.182,3302.759,3354.819,23205479475.0,0,3310.368,3301.3404,3310.6127500000002
2026-02-26,399006,,3346.743,3351.573,3310.554,3344.982,25161974420.0,0,3322.4174,3304.6871,3313.0856999999996
2026-02-27,399006,,3303.977,3326.585,3292.892,3310.305,24032083023.0,0,3318.8658000000005,3309.6898,3312.1686
2026-03-02,399006,,3257.051,3319.908,3257.051,3294.161,27351491153.0,0,3322.5063999999998,3315.4595,3309.4015
2026-03-03,399006,,3316.633,3331.264,3206.615,3209.482,28637119972.0,0,3302.7498,3303.1307,3303.91815
2026-03-04,399006,,3171.185,3217.111,3149.412,3164.371,21733186383.0,0,3264.6602,3287.5141000000003,3295.0067499999996
2026-03-05,399006,,3236.151,3264.796,3194.956,3216.939,24166948932.0,0,3239.0516,3280.7345,3289.6756
2026-03-06,399006,,3197.665,3248.898,3177.871,3229.302,22276622596.0,0,3222.851,3270.8584,3285.9152000000004
2026-03-09,399006,,3152.717,3220.015,3111.883,3208.582,25504546193.0,0,3205.7352,3264.1207999999997,3279.02655
2026-03-10,399006,,3281.944,3308.747,3272.99,3306.141,23630427361.0,0,3225.067,3263.9084000000003,3281.1280500000003
2026-03-11,399006,,3318.413,3388.103,3318.413,3349.529,23556722041.0,0,3262.0986000000003,3263.3794000000003,3282.3598999999995
2026-03-12,399006,,3357.033,3358.771,3286.767,3317.522,22542505817.0,0,3282.2152,3260.6334,3282.66025
2026-03-13,399006,,3296.503,3342.854,3296.114,3310.278,22655297449.0,0,3298.4103999999998,3260.6307,3285.16025
2026-03-16,399006,,3323.979,3360.354,3284.048,3357.022,20821772507.0,0,3328.0984,3266.9168,3291.1881499999995
2026-03-17,399006,,3385.712,3390.021,3279.875,3280.059,20725685437.0,0,3322.882,3273.9745000000003,3288.5526
2026-03-18,399006,,3307.822,3350.556,3274.26,3346.365,19370269368.0,0,3322.2491999999997,3292.1739000000002,3289.844
2026-03-19,399006,,3311.445,3361.215,3295.453,3309.103,19915356248.0,0,3320.5654000000004,3301.3903,3291.0624
2026-03-20,399006,,3362.072,3426.609,3348.7,3352.103,22540163023.0,0,3328.9304,3313.6704,3292.2644
2026-03-23,399006,,3300.558,3334.456,3214.819,3235.221,23966917084.0,0,3304.5701999999997,3316.3343,3290.2275499999996
2026-03-24,399006,,3266.932,3270.191,3155.271,3251.545,20522547863.0,0,3298.8674,3310.8746999999994,3287.3915499999994
2026-03-25,399006,,3287.171,3325.263,3278.726,3316.971,20629018561.0,0,3292.9885999999997,3307.6189,3285.4991500000006
2026-03-26,399006,,3299.031,3347.23,3263.996,3272.488,18545832832.0,0,3285.6656000000003,3303.1155,3281.8744500000003
2026-03-27,399006,,3236.37,3323.333,3228.411,3295.88,16968830294.0,0,3274.421,3301.6757,3281.1531999999997
2026-03-30,399006,,3254.431,3281.393,3224.599,3273.355,17219385707.0,0,3282.0478000000003,3293.3089999999997,3280.1129
2026-03-31,399006,,3247.279,3280.479,3184.952,3184.952,17816826549.0,0,3268.7292,3283.7983,3278.8864000000003
2026-04-01,399006,,3255.264,3255.264,3206.802,3247.523,18012365918.0,0,3254.8396000000002,3273.9141,3283.0440000000003
2026-04-02,399006,,3229.6,3229.679,3155.13,3172.649,17467543341.0,0,3234.8718,3260.2687,3280.8295
2026-04-03,399006,,3197.771,3199.438,3149.153,3149.596,16182688712.0,0,3205.6150000000002,3240.018,3276.8442000000005
2026-04-07,399006,,3162.823,3181.351,3133.779,3160.816,14670427390.0,0,3183.1072,3232.5775000000003,3274.4559
2026-04-08,399006,,3257.906,3348.392,3243.782,3347.61,22690229989.0,0,3215.6387999999997,3242.184,3276.52935
2026-04-09,399006,,3316.291,3340.298,3301.646,3323.299,19555590311.0,0,3230.794,3242.8168,3275.21785
2026-04-10,399006,,3355.073,3470.719,3354.765,3448.787,20539106713.0,0,3286.0216,3260.4467,3281.7811
2026-04-13,399006,,3434.32,3492.482,3434.32,3476.44,18001313969.0,0,3351.3904,3278.5027,3290.0892
2026-04-14,399006,,3507.11,3560.302,3493.368,3558.527,20096606164.0,0,3430.9326,3307.0199000000002,3300.16445
2026-04-15,399006,,3596.079,3599.979,3491.451,3514.96,20315993310.0,0,3464.4026,3340.0207,3311.9095
2026-04-16,399006,,3531.261,3629.422,3518.358,3626.271,21219301035.0,0,3524.9970000000003,3377.8955,3325.9048000000003
2026-04-17,399006,,3643.153,3685.098,3620.328,3678.293,21364787944.0,0,3570.8981999999996,3428.4599000000003,3344.3642999999997
2026-04-20,399006,,3657.348,3696.26,3642.807,3677.576,21559884372.0,0,3611.1254,3481.2579000000005,3360.6379500000003
2026-04-21,399006,,3662.259,3695.742,3619.485,3688.937,19671006859.0,0,3637.2074000000002,3534.0699999999997,3383.3237499999996
2026-04-22,399006,,3660.42,3755.751,3660.085,3752.759,20832548977.0,0,3684.7672,3574.5849000000003,3408.38445
2026-04-23,399006,,3769.019,3785.23,3681.571,3720.247,23455411380.0,0,3703.5624,3614.2797,3428.54825
2026-04-24,399006,,3682.499,3699.939,3624.995,3667.785,22796018188.0,0,3701.4608,3636.1794999999997,3448.3131000000003
2026-04-27,399006,,3677.89,3686.943,3640.115,3648.788,21594188735.0,0,3695.7032,3653.4142999999995,3465.9584999999997
2026-04-28,399006,,3623.49,3636.934,3580.389,3596.712,21883402468.0,0,3677.2582,3657.2328,3482.12635
2026-04-29,399006,,3578.423,3692.206,3578.423,3687.168,21500240214.0,0,3664.1400000000003,3674.4536,3507.23715
2026-04-30,399006,,3704.109,3718.399,3660.219,3677.148,20180814133.0,0,3655.5202000000004,3679.5413,3528.7184
2026-05-06,399006,,3760.671,3815.07,3724.527,3778.159,24988027312.0,0,3677.5950000000003,3689.5278999999996,3558.9939000000004
2026-05-07,399006,,3807.99,3840.055,3761.232,3833.057,25231311943.0,0,3714.4487999999997,3705.0759999999996,3593.1669500000003
2026-05-08,399006,,3792.042,3840.156,3787.174,3796.128,24287398220.0,0,3754.332,3715.7951000000003,3624.93255
2026-05-11,399006,,3829.608,3937.874,3797.498,3928.974,26404616003.0,0,3802.6932,3733.4165999999996,3654.00075
2026-05-12,399006,,3947.137,3954.991,3897.817,3934.882,24703507786.0,0,3854.2400000000002,3754.8801,3684.5798999999997
2026-05-13,399006,,3900.737,4041.989,3893.803,4038.333,24807207033.0,0,3906.2748,3791.9349,3714.0572
2026-05-14,399006,,4087.851,4090.422,3937.601,3951.14,25032317176.0,0,3929.8914000000004,3822.1701000000003,3737.7922
2026-05-15,399006,,3957.738,4002.727,3870.374,3929.064,24556981859.0,0,3956.4786,3855.4053,3756.3190499999996
2026-05-18,399006,,3895.068,3961.156,3883.405,3914.875,21764693581.0,0,3953.6587999999997,3878.1760000000004,3776.3148
2026-05-19,399006,,3894.001,3918.307,3808.47,3908.438,22348130376.0,0,3948.37,3901.3050000000003,3790.4231499999996
2026-05-20,399006,,3889.679,3947.22,3887.155,3921.789,22260561647.0,0,3925.0612,3915.668,3802.5979500000003
2026-05-21,399006,,3962.303,4017.809,3827.516,3829.779,26552874188.0,0,3900.7889999999998,3915.3402,3810.2081000000007
2026-05-22,399006,,3875.813,3948.989,3856.207,3938.502,21429015141.0,0,3902.6766000000002,3929.5775999999996,3822.68635
2026-05-25,399006,,3974.975,4022.737,3905.695,4021.16,23145781457.0,0,3923.9335999999994,3938.7961999999998,3836.1063999999997
2026-05-26,399006,,4003.133,4057.369,3985.513,4043.066,22809212733.0,0,3950.8592,3949.6146,3852.24735
2026-05-27,399006,,4053.675,4148.234,4015.65,4045.773,22412918557.0,0,3975.656,3950.3585999999996,3871.14675
2026-05-28,399006,,4042.078,4135.375,3971.719,4125.075,20779648537.0,0,4034.7152,3967.7521,3894.9610999999995
2026-05-29,399006,,4141.914,4158.694,4010.119,4037.951,23341375890.0,0,4054.6050000000005,3978.6408,3917.02305
2026-06-01,399006,,4057.393,4081.418,3942.683,3950.943,21079880879.0,0,4040.5616,3982.2476,3930.2117999999996
2026-06-02,399006,,3987.406,4083.925,3946.108,4055.871,20391572781.0,0,4043.1226,3996.9909,3949.14795
2026-06-03,399006,,4089.02,4218.331,4063.205,4122.987,21892584780.0,0,4058.5654000000004,4017.1107,3966.38935
2026-06-04,399006,,4072.549,4114.237,4051.146,4088.884,20272486985.0,0,4051.3271999999997,4043.0212,3979.1807
2026-06-05,399006,,4079.952,4105.21,3933.065,3957.935,22873202312.0,0,4035.3239999999996,4044.9644999999996,3987.2710500000003
2026-06-08,399006,,3820.231,3903.774,3776.927,3811.785,22833641435.0,0,4007.4924,4024.0270000000005,3981.4115999999995
2026-06-09,399006,,3865.693,3962.898,3823.76,3961.749,20975558495.0,0,3988.668,4015.895299999999,3982.75495
2026-06-10,399006,,3897.73,3928.36,3818.312,3854.793,20394708661.0,0,3935.0292,3996.7972999999997,3973.57795
2026-06-11,399006,,3839.187,3910.278,3755.613,3811.246,19846534095.0,0,3879.5016000000005,3965.4144,3966.5832499999997
2026-06-12,399006,,3921.089,3921.535,3822.422,3830.353,23024609971.0,0,3853.9852,3944.6546000000003,3961.6477
2026-06-15,399006,,3896.167,4033.535,3844.08,4033.535,22126900284.0,0,3898.3352,3952.9138,3967.5807
2026-06-16,399006,,4065.271,4142.433,4053.878,4102.942,22590511467.0,0,3926.5737999999997,3957.6209000000003,3977.3059000000003
2026-06-17,399006,,4061.297,4168.165,4058.614,4167.048,22186156810.0,0,3989.0248,3962.0269999999996,3989.5688500000006
2026-06-18,399006,,4153.621,4272.008,4153.621,4252.39,22655993767.0,0,4077.2536,3978.3776,4010.6994
